Date,AAPL,GOOG,NVDA,Nasdaq
2013-04-15,12.915260314941406,19.475252151489258,2.9774749279022217,3216.489990234375
2013-04-16,13.111828804016113,19.760183334350586,3.009990930557251,3264.6298828125
2013-04-17,12.390775680541992,19.490943908691406,2.970508098602295,3204.669921875
2013-04-18,12.060091018676758,19.076248168945312,2.912444591522217,3166.360107421875
2013-04-19,12.01333236694336,19.922077178955078,2.91941237449646,3206.06005859375
2013-04-22,12.263729095458984,19.928054809570312,2.9240565299987793,3233.550048828125
2013-04-23,12.493216514587402,20.12207794189453,3.0007007122039795,3269.330078125
2013-04-24,12.472600936889648,20.26030921936035,3.102891445159912,3269.64990234375
2013-04-25,12.562424659729004,20.15196418762207,3.128439426422119,3289.989990234375
2013-04-26,12.833744049072266,19.960681915283203,3.114504814147949,3279.260009765625
2013-04-29,13.231182098388672,20.400035858154297,3.151665210723877,3307.02001953125
2013-04-30,13.620624542236328,20.53727149963379,3.198115110397339,3328.7900390625
2013-05-01,13.513267517089844,20.434158325195312,3.170243740081787,3299.1298828125
2013-05-02,13.704915046691895,20.66280174255371,3.2074053287506104,3340.6201171875
2013-05-03,13.842110633850098,21.06404685974121,3.2213399410247803,3378.6298828125
2013-05-06,14.1721830368042,21.45831871032715,3.2120494842529297,3392.969970703125
2013-05-07,14.10912036895752,21.35072135925293,3.170243740081787,3396.6298828125
2013-05-08,14.26846694946289,21.759191513061523,3.2283074855804443,3413.27001953125
2013-05-09,14.143983840942383,21.705642700195312,3.2306301593780518,3409.169921875
2013-05-10,14.02631664276123,21.923574447631836,3.3769493103027344,3436.580078125
2013-05-13,14.081123352050781,21.856327056884766,3.3072731494903564,3438.7900390625
2013-05-14,13.74422550201416,22.094684600830078,3.3560471534729004,3462.610107421875
2013-05-15,13.279433250427246,22.81174659729004,3.414109706878662,3471.6201171875
2013-05-16,13.456862449645996,22.512367248535156,3.39785099029541,3465.239990234375
2013-05-17,13.41598892211914,22.644622802734375,3.4535930156707764,3498.969970703125
2013-05-20,13.71542739868164,22.628433227539062,3.446624994277954,3496.429931640625
2013-05-21,13.614169120788574,22.58957862854004,3.482807159423828,3502.1201171875
2013-05-22,13.666499137878418,22.152467727661133,3.361421823501587,3463.300048828125
2013-05-23,13.690962791442871,21.987335205078125,3.4151108264923096,3459.419921875
2013-05-24,13.78416919708252,21.7514705657959,3.3941030502319336,3459.139892578125
2013-05-28,13.669288635253906,21.949478149414062,3.391768455505371,3488.889892578125
2013-05-29,13.777975082397461,21.62668800354004,3.3707597255706787,3467.52001953125
2013-05-30,13.983274459838867,21.68770980834961,3.4151108264923096,3491.300048828125
2013-05-31,13.925989151000977,21.69916534423828,3.377763032913208,3455.909912109375
2013-06-03,13.956646919250488,21.609750747680664,3.3730945587158203,3465.3701171875
2013-06-04,13.912984848022461,21.39729881286621,3.377763032913208,3445.260009765625
2013-06-05,13.78293514251709,21.412242889404297,3.305398464202881,3401.47998046875
2013-06-06,13.577011108398438,21.535280227661133,3.3264074325561523,3424.050048828125
2013-06-07,13.680746078491211,21.911121368408203,3.3730945587158203,3469.219970703125
2013-06-10,13.590324401855469,22.172391891479492,3.3707597255706787,3473.77001953125
2013-06-11,13.550381660461426,21.913114547729492,3.3077332973480225,3436.949951171875
2013-06-12,13.38286018371582,21.718095779418945,3.2797207832336426,3400.429931640625
2013-06-13,13.49959945678711,21.84312629699707,3.354419469833374,3445.360107421875
2013-06-14,13.316591262817383,21.794309616088867,3.3497509956359863,3423.56005859375
2013-06-17,13.376977920532227,22.07351303100586,3.3824303150177,3452.1298828125
2013-06-18,13.369855880737305,22.431421279907227,3.361421823501587,3482.179931640625
2013-06-19,13.098288536071777,22.43291664123535,3.464132308959961,3443.199951171875
2013-06-20,12.90754508972168,22.035903930664062,3.3707597255706787,3364.639892578125
2013-06-21,12.804116249084473,21.941009521484375,3.366091012954712,3357.25
2013-06-24,12.464740753173828,21.663549423217773,3.2960617542266846,3320.760009765625
2013-06-25,12.467525482177734,21.574134826660156,3.3194050788879395,3347.889892578125
2013-06-26,12.326327323913574,21.759689331054688,3.300729751586914,3376.219970703125
2013-06-27,12.193485260009766,21.84486961364746,3.270383834838867,3401.860107421875
2013-06-28,12.278639793395996,21.927061080932617,3.2773869037628174,3403.25
2013-07-01,12.671588897705078,22.114110946655273,3.2913928031921387,3434.489990234375
2013-07-02,12.958634376525879,21.97538185119629,3.289057731628418,3433.39990234375
2013-07-03,13.030165672302246,22.07799530029297,3.2983956336975098,3443.669921875
2013-07-05,12.925501823425293,22.25383758544922,3.32407283782959,3479.3798828125
2013-07-08,12.852116584777832,22.542753219604492,3.3077332973480225,3484.830078125
2013-07-09,13.078165054321289,22.546489715576172,3.32407283782959,3504.260009765625
2013-07-10,13.027997016906738,22.565170288085938,3.3684253692626953,3520.760009765625
2013-07-11,13.231130599975586,22.920089721679688,3.4151108264923096,3578.300048828125
2013-07-12,13.206977844238281,22.988832473754883,3.4174468517303467,3600.080078125
2013-07-15,13.235772132873535,23.03092384338379,3.4104433059692383,3607.489990234375
2013-07-16,13.321242332458496,22.904399871826172,3.429117441177368,3598.5
2013-07-17,13.32464599609375,22.87799835205078,3.4104433059692383,3610.0
2013-07-18,13.369545936584473,22.681982040405273,3.396437406539917,3611.280029296875
2013-07-19,13.158674240112305,22.331296920776367,3.32407283782959,3587.610107421875
2013-07-22,13.200783729553223,22.682479858398438,3.3217391967773438,3600.389892578125
2013-07-23,12.974119186401367,22.5106258392334,3.317070245742798,3579.27001953125
2013-07-24,13.640491485595703,22.488208770751953,3.317070245742798,3579.60009765625
2013-07-25,13.578248977661133,22.109628677368164,3.328742027282715,3605.18994140625
2013-07-26,13.655352592468262,22.051097869873047,3.3147356510162354,3613.159912109375
2013-07-29,13.865915298461914,21.974384307861328,3.3077332973480225,3599.139892578125
2013-07-30,14.03715705871582,22.18982696533203,3.3637564182281494,3616.469970703125
2013-07-31,14.012688636779785,22.110872268676758,3.3707597255706787,3626.3701171875
2013-08-01,14.141199111938477,22.521085739135742,3.4174468517303467,3675.739990234375
2013-08-02,14.322654724121094,22.57961654663086,3.445457935333252,3689.590087890625
2013-08-05,14.53662395477295,22.540512084960938,3.4617979526519775,3692.949951171875
2013-08-06,14.40656852722168,22.330549240112305,3.4104433059692383,3665.77001953125
2013-08-07,14.398207664489746,22.183101654052734,3.408108949661255,3654.010009765625
2013-08-08,14.36953353881836,22.233165740966797,3.4314517974853516,3669.1201171875
2013-08-09,14.165057182312012,22.177125930786133,3.3824303150177,3660.110107421875
2013-08-12,14.567462921142578,22.055082321166992,3.354419469833374,3669.949951171875
2013-08-13,15.259739875793457,21.9489803314209,3.366091012954712,3684.43994140625
2013-08-14,15.5380859375,21.664047241210938,3.5084846019744873,3669.27001953125
2013-08-15,15.519699096679688,21.411245346069336,3.531827926635742,3606.1201171875
2013-08-16,15.65746784210205,21.34275245666504,3.5458343029022217,3602.780029296875
2013-08-19,15.826089859008789,21.560436248779297,3.489809513092041,3589.090087890625
2013-08-20,15.61818790435791,21.55470848083496,3.5074050426483154,3613.590087890625
2013-08-21,15.65839958190918,21.6520938873291,3.490983009338379,3599.7900390625
2013-08-22,15.67709732055664,21.761184692382812,3.509751796722412,3638.7099609375
2013-08-23,15.616629600524902,21.674009323120117,3.509751796722412,3657.7900390625
2013-08-26,15.677412033081055,21.578866958618164,3.5167901515960693,3657.570068359375
2013-08-27,15.229194641113281,21.17438316345215,3.4722142219543457,3578.52001953125
2013-08-28,15.301196098327637,21.134532928466797,3.4722142219543457,3593.35009765625
2013-08-29,15.326132774353027,21.305889129638672,3.4651763439178467,3620.300048828125
2013-08-30,15.186491012573242,21.09343719482422,3.460484027862549,3589.8701171875
2013-09-03,15.228876113891602,21.42917823791504,3.4628303050994873,3612.610107421875
2013-09-04,15.544010162353516,21.70937728881836,3.4956748485565186,3649.0400390625
2013-09-05,15.437400817871094,21.90688705444336,3.5050597190856934,3658.780029296875
2013-09-06,15.529354095458984,21.907386779785156,3.490983009338379,3660.010009765625
2013-09-09,15.777153015136719,22.118345260620117,3.549635410308838,3706.179931640625
2013-09-10,15.417768478393555,22.133787155151367,3.6247105598449707,3729.02001953125
2013-09-11,14.57836627960205,22.32108497619629,3.68570876121521,3725.010009765625
2013-09-12,14.733597755432129,22.243127822875977,3.6833627223968506,3715.969970703125
2013-09-13,14.490784645080566,22.143749237060547,3.7068235874176025,3722.179931640625
2013-09-16,14.0300931930542,22.111122131347656,3.709169626235962,3717.85009765625
2013-09-17,14.192180633544922,22.070026397705078,3.720900535583496,3745.699951171875
2013-09-18,14.483925819396973,22.498668670654297,3.7537453174591064,3783.639892578125
2013-09-19,14.72143840789795,22.375879287719727,3.737323045730591,3789.3798828125
2013-09-20,14.56902027130127,22.493438720703125,3.704476833343506,3774.72998046875
2013-09-23,15.29309368133545,22.079740524291992,3.669286012649536,3765.2900390625
2013-09-24,15.245098114013672,22.088207244873047,3.6833627223968506,3768.25
2013-09-25,15.009133338928223,21.848854064941406,3.688054323196411,3761.10009765625
2013-09-26,15.15532112121582,21.87226676940918,3.6763243675231934,3787.429931640625
2013-09-27,15.047157287597656,21.82793426513672,3.6552088260650635,3781.590087890625
2013-09-30,14.860142707824707,21.815977096557617,3.6505179405212402,3771.47998046875
2013-10-01,15.209552764892578,22.092193603515625,3.6481714248657227,3817.97998046875
2013-10-02,15.259430885314941,22.116851806640625,3.6458256244659424,3815.02001953125
2013-10-03,15.067732810974121,21.82046127319336,3.608287811279297,3774.340087890625
2013-10-04,15.055888175964355,21.727310180664062,3.657555341720581,3807.75
2013-10-07,15.203014373779297,21.56267738342285,3.657555341720581,3770.3798828125
2013-10-08,14.99074935913086,21.262054443359375,3.6270558834075928,3694.830078125
2013-10-09,15.166850090026855,21.316600799560547,3.5707502365112305,3677.780029296875
2013-10-10,15.261920928955078,21.62494468688965,3.6106340885162354,3760.75
2013-10-11,15.360726356506348,21.71834373474121,3.580134153366089,3791.8701171875
2013-10-14,15.461402893066406,21.820959091186523,3.6340949535369873,3815.280029296875
2013-10-15,15.543701171875,21.96790885925293,3.615325689315796,3794.010009765625
2013-10-16,15.619431495666504,22.366912841796875,3.6599020957946777,3839.429931640625
2013-10-17,15.725103378295898,22.136775970458984,3.6669399738311768,3863.14990234375
2013-10-18,15.86194133758545,25.190828323364258,3.709169626235962,3914.280029296875
2013-10-21,16.25062370300293,24.98883628845215,3.7185537815093994,3920.050048828125
2013-10-22,16.204181671142578,25.080989837646484,3.6997857093811035,3929.570068359375
2013-10-23,16.362831115722656,25.688961029052734,3.6364405155181885,3907.070068359375
2013-10-24,16.579465866088867,25.54300880432129,3.6106340885162354,3928.9599609375
2013-10-25,16.394006729125977,25.28522491455078,3.57544207572937,3943.360107421875
2013-10-28,16.51618766784668,25.280242919921875,3.56840443611145,3940.1298828125
2013-10-29,16.104745864868164,25.809261322021484,3.5730955600738525,3952.340087890625
2013-10-30,16.3609676361084,25.664304733276367,3.5707502365112305,3930.6201171875
2013-10-31,16.292396545410156,25.668289184570312,3.5637121200561523,3919.7099609375
2013-11-01,16.209169387817383,25.58011817932129,3.580134153366089,3922.0400390625
2013-11-04,16.41863250732422,25.556955337524414,3.4769067764282227,3936.590087890625
2013-11-05,16.378108978271484,25.44263458251953,3.4722142219543457,3939.860107421875
2013-11-06,16.331708908081055,25.473270416259766,3.4956748485565186,3931.949951171875
2013-11-07,16.067411422729492,25.104652404785156,3.413562536239624,3857.330078125
2013-11-08,16.32042694091797,25.305896759033203,3.6505179405212402,3919.22998046875
2013-11-11,16.273080825805664,25.1704044342041,3.681016445159912,3919.7900390625
2013-11-12,16.303173065185547,25.200044631958008,3.688054323196411,3919.919921875
2013-11-13,16.322616577148438,25.715362548828125,3.7889370918273926,3965.580078125
2013-11-14,16.558696746826172,25.78410530090332,3.805359125137329,3972.739990234375
2013-11-15,16.45931053161621,25.742511749267578,3.793628692626953,3985.969970703125
2013-11-18,16.259912490844727,25.692447662353516,3.702131748199463,3949.070068359375
2013-11-19,16.288755416870117,25.534290313720703,3.641982316970825,3931.550048828125
2013-11-20,16.146102905273438,25.462310791015625,3.5877301692962646,3921.27001953125
2013-11-21,16.33860969543457,25.755212783813477,3.6160359382629395,3969.159912109375
2013-11-22,16.296594619750977,25.700916290283203,3.580653667449951,3991.64990234375
2013-11-25,16.420124053955078,26.05060577392578,3.658493757247925,3994.570068359375
2013-11-26,16.722978591918945,26.361440658569336,3.689157485961914,4017.75
2013-11-27,17.11675262451172,26.47850227355957,3.70331072807312,4044.75
2013-11-29,17.43372344970703,26.390830993652344,3.679723024368286,4059.889892578125
2013-12-02,17.281978607177734,26.26355743408203,3.715104103088379,4045.260009765625
2013-12-03,17.755069732666016,26.233171463012695,3.7127459049224854,4037.199951171875
2013-12-04,17.71368980407715,26.355712890625,3.764639139175415,4038.0
2013-12-05,17.804609298706055,26.33479118347168,3.70331072807312,4033.169921875
2013-12-06,17.557554244995117,26.64687156677246,3.649057626724243,4062.52001953125
2013-12-09,17.758520126342773,26.852848052978516,3.5877301692962646,4068.75
2013-12-10,17.730932235717773,27.015239715576172,3.670287609100342,4060.489990234375
2013-12-11,17.599563598632812,26.83167839050293,3.6349058151245117,4003.81005859375
2013-12-12,17.5738582611084,26.649112701416016,3.5641417503356934,3998.39990234375
2013-12-13,17.382299423217773,26.420719146728516,3.5429131984710693,4000.97998046875
2013-12-16,17.478551864624023,26.72433090209961,3.5476300716400146,4029.52001953125
2013-12-17,17.399860382080078,26.646621704101562,3.5641417503356934,4023.679931640625
2013-12-18,17.26755142211914,27.01748275756836,3.613676071166992,4070.06005859375
2013-12-19,17.069726943969727,27.054094314575195,3.6278293132781982,4058.139892578125
2013-12-20,17.21268653869629,27.412750244140625,3.7009520530700684,4104.740234375
2013-12-23,17.873268127441406,27.77339744567871,3.7221810817718506,4148.89990234375
2013-12-24,17.797395706176758,27.692203521728516,3.731616735458374,4155.419921875
2013-12-26,17.6792049407959,27.832178115844727,3.696234703063965,4167.18017578125
2013-12-27,17.559751510620117,27.8555908203125,3.717463493347168,4156.58984375
2013-12-30,17.385128021240234,27.632925033569336,3.7669975757598877,4154.2001953125
2013-12-31,17.588912963867188,27.913124084472656,3.778792142868042,4176.58984375
2014-01-02,17.341548919677734,27.724082946777344,3.7410523891448975,4143.06982421875
2014-01-03,16.96062660217285,27.521841049194336,3.696234703063965,4131.91015625
2014-01-06,17.053110122680664,27.828691482543945,3.7457692623138428,4113.68017578125
2014-01-07,16.9311580657959,28.36517906188965,3.8070974349975586,4153.18017578125
2014-01-08,17.038373947143555,28.424209594726562,3.858991861343384,4165.60986328125
2014-01-09,16.820789337158203,28.150484085083008,3.715104103088379,4156.18994140625
2014-01-10,16.70856285095215,28.148990631103516,3.710387945175171,4174.669921875
2014-01-13,16.796022415161133,27.969663619995117,3.6231119632720947,4113.2998046875
2014-01-14,17.130231857299805,28.627695083618164,3.736333131790161,4183.02001953125
2014-01-15,17.47416877746582,28.60826873779297,3.7764337062835693,4214.8798828125
2014-01-16,17.376659393310547,28.79755973815918,3.7882273197174072,4218.68994140625
2014-01-17,16.95090103149414,28.655841827392578,3.7717158794403076,4197.580078125
2014-01-21,17.21425437927246,28.983861923217773,3.7858691215515137,4225.759765625
2014-01-22,17.290756225585938,29.016738891601562,3.781151056289673,4243.0
2014-01-23,17.437164306640625,28.894197463989258,3.7669975757598877,4218.8798828125
2014-01-24,17.12020492553711,27.990833282470703,3.670287609100342,4128.169921875
2014-01-27,17.259098052978516,27.427942276000977,3.646699905395508,4083.610107421875
2014-01-28,15.879624366760254,27.970409393310547,3.682081699371338,4097.9599609375
2014-01-29,15.699345588684082,27.56966209411621,3.646699905395508,4051.429931640625
2014-01-30,15.66893482208252,28.27875328063965,3.7080283164978027,4123.1298828125
2014-01-31,15.694642066955566,29.413999557495117,3.70331072807312,4103.8798828125
2014-02-03,15.723797798156738,28.229936599731445,3.653775930404663,3996.9599609375
2014-02-04,15.951414108276367,28.347745895385742,3.6750051975250244,4031.52001953125
2014-02-05,16.070547103881836,28.47327423095703,3.641982316970825,4011.550048828125
2014-02-06,16.164222717285156,28.890710830688477,3.689157485961914,4057.1201171875
2014-02-07,16.39035987854004,29.326078414916992,3.743410348892212,4125.85986328125
2014-02-10,16.683990478515625,29.2137508392334,3.75520396232605,4148.169921875
2014-02-11,16.903827667236328,29.643388748168945,3.8330445289611816,4191.0498046875
2014-02-12,16.902559280395508,29.55646514892578,3.9698545932769775,4201.2900390625
2014-02-13,17.17095947265625,29.885482788085938,4.0948710441589355,4240.669921875
2014-02-14,17.15708351135254,29.95771026611328,4.224605083465576,4244.02001953125
2014-02-18,17.220157623291016,30.15895652770996,4.2222466468811035,4272.77978515625
2014-02-19,16.948291778564453,29.94625473022461,4.278857707977295,4237.9501953125
2014-02-20,16.75211524963379,29.990339279174805,4.429821968078613,4267.5498046875
2014-02-21,16.56602668762207,29.98236846923828,4.39679479598999,4263.41015625
2014-02-24,16.63857650756836,30.199554443359375,4.460484504699707,4292.97021484375
2014-02-25,16.465421676635742,30.386104583740234,4.440343856811523,4287.58984375
2014-02-26,16.316869735717773,30.39034080505371,4.433234691619873,4292.06005859375
2014-02-27,16.642356872558594,30.36642837524414,4.383477210998535,4318.93017578125
2014-02-28,16.597253799438477,30.277761459350586,4.355044364929199,4308.1201171875
2014-03-03,16.645200729370117,29.954971313476562,4.333718776702881,4277.2998046875
2014-03-04,16.754955291748047,30.25933074951172,4.378739356994629,4351.97021484375
2014-03-05,16.79027557373047,30.3427677154541,4.416647434234619,4357.97021484375
2014-03-06,16.73949432373047,30.376392364501953,4.355044364929199,4352.1298828125
2014-03-07,16.729721069335938,30.2563419342041,4.350305080413818,4336.22021484375
2014-03-10,16.744863510131836,30.1761417388916,4.286330223083496,4334.4501953125
2014-03-11,16.90791130065918,29.887723922729492,4.328979969024658,4307.18994140625
2014-03-12,16.924318313598633,30.069791793823242,4.340827465057373,4323.330078125
2014-03-13,16.736351013183594,29.615493774414062,4.203398704528809,4260.419921875
2014-03-14,16.54837417602539,29.210512161254883,4.222354412078857,4245.39990234375
2014-03-17,16.613027572631836,29.69120979309082,4.222354412078857,4279.9501953125
2014-03-18,16.7600040435791,30.168420791625977,4.321870803833008,4333.31005859375
2014-03-19,16.755577087402344,29.869293212890625,4.397694110870361,4307.60009765625
2014-03-20,16.674846649169922,29.817237854003906,4.400062084197998,4319.2900390625
2014-03-21,16.806360244750977,29.46555519104004,4.392956256866455,4276.7900390625
2014-03-24,17.00568962097168,28.840150833129883,4.371630668640137,4226.39013671875
2014-03-25,17.188623428344727,28.859825134277344,4.371630668640137,4234.27001953125
2014-03-26,17.0242977142334,28.193574905395508,4.272112846374512,4173.580078125
2014-03-27,16.951126098632812,27.846546173095703,4.215245246887207,4151.22998046875
2014-03-28,16.93220329284668,27.92283821105957,4.241311073303223,4155.759765625
2014-03-31,16.928415298461914,27.77225112915039,4.243680477142334,4198.990234375
2014-04-01,17.083271026611328,28.28035545349121,4.4190192222595215,4268.0400390625
2014-04-02,17.111663818359375,28.27237892150879,4.390585422515869,4276.4599609375
2014-04-03,16.993074417114258,28.40900230407715,4.43797492980957,4237.740234375
2014-04-04,16.77325439453125,27.082645416259766,4.300545692443848,4127.72998046875
2014-04-07,16.509899139404297,26.83382797241211,4.314764022827148,4079.75
2014-04-08,16.508947372436523,27.669034957885742,4.468777179718018,4112.990234375
2014-04-09,16.725934982299805,28.129770278930664,4.464038848876953,4183.89990234375
2014-04-10,16.51020622253418,26.97344398498535,4.355044364929199,4054.110107421875
2014-04-11,16.388151168823242,26.457361221313477,4.293438911437988,3999.72998046875
2014-04-14,16.45343780517578,26.553098678588867,4.340827465057373,4022.68994140625
2014-04-15,16.336109161376953,26.74856185913086,4.371630668640137,4034.159912109375
2014-04-16,16.369230270385742,27.750810623168945,4.38110876083374,4086.22998046875
2014-04-17,16.55625343322754,26.73160743713379,4.397694110870361,4095.52001953125
2014-04-21,16.752744674682617,26.358631134033203,4.433234691619873,4121.5498046875
2014-04-22,16.76946258544922,26.667285919189453,4.471148490905762,4161.4599609375
2014-04-23,16.550262451171875,26.27486228942871,4.5232744216918945,4126.97021484375
2014-04-24,17.907079696655273,26.186105728149414,4.563555717468262,4148.33984375
2014-04-25,18.038602828979492,25.73833465576172,4.43797492980957,4075.56005859375
2014-04-28,18.737207412719727,25.78670310974121,4.4190192222595215,4074.39990234375
2014-04-29,18.68169593811035,26.31275749206543,4.428497314453125,4103.5400390625
2014-04-30,18.611038208007812,26.260900497436523,4.376368522644043,4114.56005859375
2014-05-01,18.65488624572754,26.49475860595703,4.400062084197998,4127.4501953125
2014-05-02,18.689579010009766,26.32422637939453,4.366891860961914,4123.89990234375
2014-05-05,18.953868865966797,26.3182430267334,4.414280414581299,4138.06005859375
2014-05-06,18.747291564941406,25.686477661132812,4.324241638183594,4080.760009765625
2014-05-07,18.68169593811035,25.428186416625977,4.328979969024658,4067.669921875
2014-05-08,18.648387908935547,25.480045318603516,4.383477210998535,4051.5
2014-05-09,18.57069206237793,25.86548614501953,4.276851654052734,4071.8701171875
2014-05-12,18.801895141601562,26.42345428466797,4.402432918548584,4143.85986328125
2014-05-13,18.831388473510742,26.581520080566406,4.3313517570495605,4130.169921875
2014-05-14,18.83487319946289,26.26040267944336,4.288698196411133,4100.6298828125
2014-05-15,18.67471694946289,25.927814483642578,4.265004634857178,4069.2900390625
2014-05-16,18.950321197509766,25.96022605895996,4.255527496337891,4090.590087890625
2014-05-19,19.174861907958984,26.3705997467041,4.392956256866455,4125.81005859375
2014-05-20,19.178674697875977,26.41597557067871,4.341777801513672,4096.89013671875
2014-05-21,19.229415893554688,26.873220443725586,4.341777801513672,4131.5400390625
2014-05-22,19.25986099243164,27.178382873535156,4.3608198165893555,4154.33984375
2014-05-23,19.47743034362793,27.559335708618164,4.401287078857422,4185.81005859375
2014-05-27,19.842161178588867,28.220022201538086,4.4798383712768555,4237.06982421875
2014-05-28,19.790775299072266,28.00710678100586,4.517923355102539,4225.080078125
2014-05-29,20.151384353637695,27.927326202392578,4.510784149169922,4247.9501953125
2014-05-30,20.07590675354004,27.9178524017334,4.522686004638672,4242.6201171875
2014-06-02,19.93794059753418,27.62066650390625,4.5084028244018555,4237.2001953125
